acceptedTaxonID,taxonRank,scientificName,organism_aggr,phylum,subphylum,class,order,family,subfamily,tribe,genus,species,taxa.notes,tolerance,FFG,FFG2
FELSP1,genus,Feltria sp.,Feltria,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Feltriidae,NA,NA,Feltria,NA,NA,5,prd,NA
FERSP,species,Ferrissia sp.,Ferrissia,Mollusca,NA,Gastropoda,Basommatophora,Ancylidae,NA,NA,Ferrissia,NA,NA,6,scr,NA
FERSP,species,Ferrissia sp.,Ferrissia,Mollusca,NA,Gastropoda,Basommatophora,Ancylidae,NA,NA,Ferrissia,rivularis,NA,6,scr,NA
FORSP3,subfamily,Forcipomyiinae sp.,Forcipomyiinae,Arthropoda,Hexapoda,Insecta,Diptera,Ceratopogonidae,Forcipomyiinae,NA,NA,NA,NA,6,scr,NA
FORSP5,genus,Forcipomyia sp.,Forcipomyia,Arthropoda,Hexapoda,Insecta,Diptera,Ceratopogonidae,Forcipomyiinae,NA,Forcipomyia,NA,NA,6,scr,NA
FOSSP,genus,Fossaria sp.,Fossaria,Mollusca,NA,Gastropoda,Basommatophora,Lymnaeidae,NA,NA,Fossaria,NA,NA,6,scr,NA
GALSP8,genus,Galba sp.,Galba,Mollusca,NA,Gastropoda,NA,Lymnaeidae,NA,NA,Galba,NA,NA,6,cg,NA
GAMSP1,family,Gammaridae sp.,Gammaridae,Arthropoda,Crustacea,Malacostraca,Amphipoda,Gammaridae,NA,NA,NA,NA,NA,6,cg,NA
GAMSP3,genus,Gammarus sp.,Gammarus,Arthropoda,Crustacea,Malacostraca,Amphipoda,Gammaridae,NA,NA,Gammarus,NA,NA,6,cg,NA
GAMSP3,genus,Gammarus sp.,Gammarus,Arthropoda,Crustacea,Malacostraca,Amphipoda,Gammaridae,NA,NA,Gammarus,NA,NA,6,cg,NA
GASSP1,class,Gastropoda sp.,Gastropoda,Mollusca,NA,Gastropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEOSP3,genus,Georthocladius sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Georthocladius,NA,NA,6,cg,NA
GEOSP3,genus,Georthocladius sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Georthocladius,NA,NA,6,cg,NA
GERSP,family,Gerridae sp.,Gerridae,Arthropoda,Hexapoda,Insecta,Hemiptera,Gerridae,NA,NA,NA,NA,NA,9,prd,NA
GERSP,family,Gerridae sp.,Gerridae,Arthropoda,Hexapoda,Insecta,Hemiptera,Gerridae,NA,NA,NA,NA,NA,9,prd,NA
GERSP1,genus,Gerris sp.,Gerris,Arthropoda,Hexapoda,Insecta,Hemiptera,Gerridae,Gerrinae,NA,Gerris,NA,NA,9,prd,NA
GIRSP,genus,Girardia sp.,Girardia,Platyhelminthes,Rhabditophora,Trepaxonemata,Neoophora,Dugesiidae,NA,NA,Girardia,NA,NA,6,prd,NA
GIRSP,genus,Girardia sp.,Girardia,Platyhelminthes,Rhabditophora,Trepaxonemata,Neoophora,Dugesiidae,NA,NA,Girardia,NA,NA,6,prd,NA
GLOCOM,species,Glossiphonia complanata,leeches,Annelida,NA,Clitellata,Rhynchobdellida,Glossiphoniidae,Glossiphoniinae,NA,Glossiphonia,NA,NA,8,prd,NA
GLOELO,species,Gloiobdella elongata,leeches,Annelida,NA,Clitellata,Hirudina,Glossiphoniidae,Haementeriinae,NA,Gloiobdella,elongata,NA,8,prd,NA
GLOELO,species,Gloiobdella elongata,leeches,Annelida,NA,Clitellata,Hirudina,Glossiphoniidae,Haementeriinae,NA,Gloiobdella,elongata,NA,8,prd,NA
GLOSP,family,Glossiphoniidae sp.,leeches,Annelida,NA,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,NA,NA,NA,NA,8,prd,NA
GLOSP,family,Glossiphoniidae sp.,leeches,Annelida,Clitellata,Hirudinea,Rhynchobdellida,Glossiphoniidae,NA,NA,NA,NA,NA,8,prd,NA
GLOSP1,family,Glossosomatidae sp.,Glossosomatidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,NA,NA,NA,NA,NA,0,scr,NA
GLOSP1,family,Glossosomatidae sp.,Glossosomatidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,NA,NA,NA,NA,NA,0,scr,NA
GLOSP3,genus,Glossosoma sp.,Glossosoma,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Glossosomatinae,Glossosomatini,Glossosoma,NA,NA,0,scr,NA
GLOSP3,genus,Glossosoma sp.,Glossosoma,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Glossosomatinae,Glossosomatini,Glossosoma,NA,NA,0,scr,NA
GLOSP3,genus,Glossosoma sp.,Glossosoma,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,NA,NA,Glossosoma,NA,NA,0,scr,NA
GLYSP3,genus,Glyptotendipes sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Glyptotendipes,NA,NA,10,sh,NA
GOESP1,genus,Goera sp.,Goera,Arthropoda,Hexapoda,Insecta,Trichoptera,Goeridae,Goerinae,NA,Goera,NA,NA,0,scr,NA
GOESP1,genus,Goera sp.,Goera,Arthropoda,Hexapoda,Insecta,Trichoptera,Goeridae,Goerinae,NA,Goera,NA,NA,0,scr,NA
GOESP1,genus,Goera sp.,Goera,Arthropoda,Hexapoda,Insecta,Trichoptera,Goeridae,NA,NA,Goera,NA,NA,0,scr,NA
GOESP2,genus,Goeldichironomus sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Goeldichironomus,NA,NA,8,cg,NA
GOMSP,family,Gomphidae sp.,Gomphidae,Arthropoda,Hexapoda,Insecta,Odonata,Gomphidae,NA,NA,NA,NA,NA,4,prd,NA
GOMSP1,genus,Gomphus sp.,Gomphus,Arthropoda,Hexapoda,Insecta,Odonata,Gomphidae,NA,NA,Gomphus,NA,NA,5,prd,NA
GONSP5,genus,Gonomyia sp.,Gonomyia,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Eriopterini,Gonomyia,NA,NA,3,cg,NA
GUMSP,genus,Gumaga sp.,Gumaga,Arthropoda,Hexapoda,Insecta,Trichoptera,Sericostomatidae,NA,NA,Gumaga,NA,NA,3,sh,NA
GYMSP2,genus,Gymnometriocnemus sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Gymnometriocnemus,NA,NA,4,cg,NA
GYRSP,family,Gyrinidae sp.,Gyrinidae,Arthropoda,Hexapoda,Insecta,Coleoptera,Gyrinidae,NA,NA,unknown_gyrinid,NA,NA,4,prd,NA
GYRSP,family,Gyrinidae sp.,Gyrinidae,Arthropoda,Hexapoda,Insecta,Coleoptera,Gyrinidae,NA,NA,unknown_gyrinid,NA,NA,4,prd,NA
GYRSP1,genus,Gyraulus sp.,Gyraulus,Mollusca,NA,Gastropoda,Basommatophora,Planorbidae,NA,NA,Gyraulus,NA,NA,8,scr,NA
GYRSP3,genus,Gyretes sp.,Gyretes,Arthropoda,Hexapoda,Insecta,Coleoptera,Gyrinidae,Gyrininae,Orectochilini,Gyretes,NA,NA,4,prd,NA
HABSP1,genus,Habrophlebiodes sp.,Habrophlebiodes,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Leptophlebiidae,NA,NA,Habrophlebiodes,NA,NA,6,scr,cg
HABSP1,genus,Habrophlebiodes sp.,Habrophlebiodes,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Leptophlebiidae,NA,NA,Habrophlebiodes,NA,NA,6,scr,cg
HABVIB,species,Habrophlebia vibrans,Habrophlebia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Leptophlebiidae,NA,NA,Habrophlebia,NA,NA,4,cg,NA
HAGBRE,species,Hagenius brevistylus,Hagenius,Arthropoda,Hexapoda,Insecta,Odonata,Gomphidae,NA,NA,Hagenius,brevistylus,NA,1,prd,NA
HAGBRE,species,Hagenius brevistylus,Hagenius,Arthropoda,Hexapoda,Insecta,Odonata,Gomphidae,NA,NA,Hagenius,brevistylus,NA,1,prd,NA
HAGSP3,genus,Hagenulopsis sp.,Hagenulopsis,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Leptophlebiidae,NA,NA,Hagenulopsis,NA,NA,4,cg,NA
HALSP1,family,Halacaridae sp.,Halacaridae,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Halacaridae,NA,NA,NA,NA,NA,5,prd,NA
HANSP,genus,Hansonoperla sp.,Hansonoperla,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Hansonoperla,NA,NA,0,prd,NA
HANSP,genus,Hansonoperla sp.,Hansonoperla,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Hansonoperla,NA,NA,0,prd,NA
HAPSP3,genus,Haploperla sp.,Haploperla,Arthropoda,Hexapoda,Insecta,Plecoptera,Chloroperlidae,Chloroperlinae,NA,Haploperla,NA,NA,1,prd,NA
HAPSP4,genus,Haplotaxis sp.,segmented_worms,Annelida,NA,Clitellata,Haplotaxida,Haplotaxidae,NA,NA,Haplotaxis,NA,NA,5,prd,NA
HEDSP2,speciesGroup,Hedriodiscus/Odontomyia sp.,Hedriodiscus/Odontomyia,Arthropoda,Hexapoda,Insecta,Diptera,Stratiomyidae,Stratiomyinae,Stratiomyini,Hedriodiscus/Odontomyia,NA,NA,8,cg,NA
HELBAS,species,Helichus basalis,Helichus,Arthropoda,Hexapoda,Insecta,Coleoptera,Dryopidae,NA,NA,Helichus,NA,NA,5,sh,scr
HELSP10,genus,Heleniella sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Heleniella,NA,NA,5,cg,NA
HELSP10,genus,Heleniella sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Heleniella,NA,NA,5,cg,NA
HELSP19,genus,Helobdella sp.,leeches,Annelida,NA,Clitellata,Hirudina,Glossiphoniidae,Haementeriinae,NA,Helobdella,NA,NA,8,prd,NA
HELSP19,genus,Helobdella sp.,leeches,Annelida,NA,Clitellata,Hirudina,Glossiphoniidae,Haementeriinae,NA,Helobdella,NA,NA,8,prd,NA
HELSP20,genus,Helodon sp.,Helodon,Arthropoda,Hexapoda,Insecta,Diptera,Simuliidae,NA,NA,Helodon,NA,NA,2,cf,NA
HELSP22,speciesGroup,Helodon/Prosimulium sp.,Helodon/Prosimulium,Arthropoda,Hexapoda,Insecta,Diptera,Simuliidae,Simuliinae,Prosimuliini,Helodon/Prosimulium,NA,NA,2,cf,NA
HELSP5,genus,Helichus sp.,Helichus,Arthropoda,Hexapoda,Insecta,Coleoptera,Dryopidae,NA,NA,Helichus,NA,NA,5,scr,NA
HELSP5,genus,Helichus sp.,Helichus,Arthropoda,Hexapoda,Insecta,Coleoptera,Dryopidae,NA,NA,Helichus,NA,NA,5,scr,NA
HELSP7,genus,Helicopsyche sp.,Helicopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Helicopsychidae,NA,NA,Helicopsyche,NA,NA,3,scr,NA
HELSP7,genus,Helicopsyche sp.,Helicopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Helicopsychidae,NA,NA,Helicopsyche,NA,NA,3,scr,NA
HELSP8,genus,Helius sp.,Helius,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Limoniini,Helius,NA,NA,6,sh,NA
HELSTA,species,Helobdella stagnalis,leeches,Annelida,NA,Clitellata,Rhynchobdellida,Glossiphoniidae,Haementeriinae,NA,Helobdella,NA,NA,6,prd,NA
HEMSP1,order,Hemiptera sp.,Hemiptera,Arthropoda,Hexapoda,Insecta,Hemiptera,NA,NA,NA,NA,NA,NA,8,prd,NA
HEMSP1,order,Hemiptera sp.,Hemiptera,Arthropoda,Hexapoda,Insecta,Hemiptera,NA,NA,NA,NA,NA,NA,8,prd,NA
HEMSP4,genus,Hemerodromia sp.,Hemerodromia,Arthropoda,Hexapoda,Insecta,Diptera,Empididae,Hemerodromiinae,Hemerodromiini,Hemerodromia,NA,NA,6,prd,NA
HEMSP4,genus,Hemerodromia sp.,Hemerodromia,Arthropoda,Hexapoda,Insecta,Diptera,Empididae,Hemerodromiinae,Hemerodromiini,Hemerodromia,NA,NA,6,prd,NA
HEPELE,species,Heptagenia elegantula,Heptagenia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Heptagenia,NA,NA,4,scr,NA
HEPSP,family,Heptageniidae sp.,Heptageniidae,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,NA,NA,NA,3,scr,NA
HEPSP2,genus,Heptagenia sp.,Heptagenia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Heptagenia,NA,NA,4,scr,NA
HESPAC,species,Hesperoperla pacifica,Hesperoperla,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Hesperoperla,NA,NA,2,prd,NA
HESSP2,genus,Hesperocorixa sp.,Hesperocorixa,Arthropoda,Hexapoda,Insecta,Hemiptera,Corixidae,NA,NA,Hesperocorixa,NA,NA,5,prc,NA
HESSP2,genus,Hesperocorixa sp.,Hesperocorixa,Arthropoda,Hexapoda,Insecta,Hemiptera,Corixidae,NA,NA,Hesperocorixa,NA,NA,5,prc,NA
HESSP4,genus,Hesperoconopa sp.,Hesperoconopa,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Eriopterini,Hesperoconopa,NA,NA,1,cg,NA
HESSP5,genus,Hesperoperla sp.,Hesperoperla,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Hesperoperla,NA,NA,2,prd,NA
HETAME1,species,Heteroplectron americanum,Heteroplectron,Arthropoda,Hexapoda,Insecta,Trichoptera,Calamoceratidae,Calamoceratinae,NA,Heteroplectron,NA,NA,3,sh,NA
HETCAL,species,Heteroplectron californicum,Heteroplectron,Arthropoda,Hexapoda,Insecta,Trichoptera,Calamoceratidae,Calamoceratinae,NA,Heteroplectron,NA,NA,1,sh,NA
HETCOR,species,Heterlimnius corpulentus,Heterlimnius,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Heterlimnius,NA,NA,4,cg,NA
HETMAR,speciesGroup,Heterotrissocladius marcidus gr.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Heterotrissocladius,NA,NA,4,cg,NA
HETSP11,genus,Heterocloeon sp.,Heterocloeon,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Heterocloeon,NA,NA,2,scr,NA
HETSP13,genus,Heterotanytarsus sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Heterotanytarsus,NA,NA,4,cg,NA
HETSP7,genus,Hetaerina sp.,Hetaerina,Arthropoda,Hexapoda,Insecta,Odonata,Calopterygidae,NA,NA,Hetaerina,NA,NA,6,prd,NA
HETSP7,genus,Hetaerina sp.,Hetaerina,Arthropoda,Hexapoda,Insecta,Odonata,Calopterygidae,NA,NA,Hetaerina,NA,NA,6,prd,NA
HETSP9,genus,Heterotrissocladius sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Heterotrissocladius,NA,NA,4,cg,NA
HETSUB,speciesGroup,Heterotrissocladius subpilosus gr.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Heterotrissocladius,NA,NA,4,cg,NA
HEXBIL,species,Hexagenia bilineata,Hexagenia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemeridae,NA,NA,Hexagenia,NA,NA,6,cg,NA
HEXFER,species,Hexacylloepus ferrugineus,Hexacylloepus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Hexacylloepus,NA,NA,5,cg,NA
HEXSP2,species,Hexagenia sp.,Hexagenia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemeridae,NA,NA,Hexagenia,limbata,NA,6,cg,NA
HEXSP2,genus,Hexagenia sp.,Hexagenia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemeridae,NA,NA,Hexagenia,NA,NA,6,cg,NA
HEXSP3,genus,Hexatoma sp.,Hexatoma,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Hexatomini,Hexatoma,NA,NA,2,prd,NA
HEXSP4,genus,Hexacylloepus sp.,Hexacylloepus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Hexacylloepus,NA,NA,5,cg,NA
HYASP2,genus,Hyalella sp.,Hyalella,Arthropoda,Crustacea,Malacostraca,Amphipoda,Hyalellidae,NA,NA,Hyalella,NA,NA,8,cg,NA
HYDBET,species,Hydropsyche betteni,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,betteni,NA,7,cf,om
HYDBET,species,Hydropsyche betteni,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,betteni,NA,7,cf,om
HYDBRO,species,Hydropsyche bronta,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,bronta,NA,6,cf,om
HYDHES,species,Hydatophylax hesperus,Hydatophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Stenophylacini,Hydatophylax,NA,NA,1,sh,cg
HYDMOR,species,Hydropsyche morosa,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,morosa,NA,6,cf,om
HYDSCA,species,Hydropsyche scalaris,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,NA,NA,2,cf,NA
HYDSP15,family,Hydryphantidae sp.,Hydryphantidae,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Hydryphantidae,NA,NA,NA,NA,NA,5,prd,NA
HYDSP18,subfamily,Hydroporinae sp.,Hydroporinae,Arthropoda,Hexapoda,Insecta,Coleoptera,Dytiscidae,Hydroporinae,NA,NA,NA,NA,5,prd,NA
HYDSP21,genus,Hydra sp.,Hydra,Cnidaria,Medusozoa,Hydrozoa,Anthoathecatae,Hydridae,NA,NA,Hydra,NA,NA,5,prd,NA
HYDSP23,genus,Hydropsyche sp.,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Helicopsychidae,NA,NA,Helicopsyche,NA,NA,3,scr,NA
HYDSP23,genus,Hydropsyche sp.,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,NA,NA,6,cf,om
HYDSP23,genus,Hydropsyche sp.,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,NA,NA,6,cf,om
HYDSP24,genus,Hydroptila sp.,Hydroptila,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydroptilidae,Hydroptilinae,Hydroptilini,Hydroptila,NA,NA,6,scr,ph
HYDSP24,genus,Hydroptila sp.,Hydroptila,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydroptilidae,Hydroptilinae,Hydroptilini,Hydroptila,NA,NA,6,scr,ph
HYDSP26,genus,Hydrobaenus sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Hydrobaenus,NA,NA,8,cg,NA
HYDSP28,genus,Hydrovatus sp.,Hydrovatus,Arthropoda,Hexapoda,Insecta,Coleoptera,Dytiscidae,Hydroporinae,Hydrovatini,Hydrovatus,NA,NA,5,prd,NA
HYDSP3,family,Hydrophilidae sp.,Hydrophilidae,Arthropoda,Hexapoda,Insecta,Coleoptera,Hydrophilidae,NA,NA,NA,NA,NA,5,prd,cg
HYDSP3,family,Hydrophilidae sp.,Hydrophilidae,Arthropoda,Hexapoda,Insecta,Coleoptera,Hydrophilidae,NA,NA,NA,NA,NA,5,prd,cg
HYDSP3,family,Hydrophilidae sp.,Hydrophilidae,Arthropoda,Hexapoda,Insecta,Coleoptera,Hydrophilidae,NA,NA,unknown_hydrophilid,NA,NA,5,prd,cg
HYDSP31,genus,Hydraena sp.,Hydraena,Arthropoda,Hexapoda,Insecta,Coleoptera,Hydraenidae,Hydraeninae,Hydraenini,Hydraena,NA,NA,5,prd,NA
HYDSP34,genus,Hydrometra sp.,Hydrometra,Arthropoda,Hexapoda,Insecta,Hemiptera,Hydrometridae,NA,NA,Hydrometra,NA,NA,5,prd,NA
HYDSP34,genus,Hydrometra sp.,Hydrometra,Arthropoda,Hexapoda,Insecta,Hemiptera,Hydrometridae,NA,NA,Hydrometra,NA,NA,5,prd,NA
HYDSP4,family,Hydropsychidae sp.,Hydropsychidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,NA,NA,NA,5,cf,NA
HYDSP4,family,Hydropsychidae sp.,Hydropsychidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,NA,NA,NA,5,cf,NA
HYDSP44,genus,Hydrachna sp.,Hydrachna,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Hydrachnidae,NA,NA,Hydrachna,NA,NA,5,prd,NA
HYDSP46,genus,Hydrodroma sp.,Hydrodroma,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Hydrodromidae,NA,NA,Hydrodroma,NA,NA,5,prd,NA
HYDSP5,family,Hydroptilidae sp.,Hydroptilidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydroptilidae,NA,NA,NA,NA,NA,2,scr,NA
HYDSP5,family,Hydroptilidae sp.,Hydroptilidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydroptilidae,NA,NA,NA,NA,NA,2,scr,NA
HYDSP5,family,Hydroptilidae sp.,Hydroptilidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydroptilidae,NA,NA,unknown_hydroptilid,NA,NA,2,scr,NA
HYDSP52,genus,Hydrosmittia sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Hydrosmittia,NA,NA,4,cg,NA
HYDSPA,species,Hydropsyche sparna,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,sparna,NA,6,cf,om
HYGSP,family,Hygrobatidae sp.,Hygrobatidae,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Hygrobatidae,NA,NA,NA,NA,NA,8,prd,NA
HYGSP1,genus,Hygrotus sp.,Hygrotus,Arthropoda,Hexapoda,Insecta,Coleoptera,Dytiscidae,Hydroporinae,Hygrotini,Hygrotus,NA,NA,5,prd,NA
HYGSP1,genus,Hygrotus sp.,Hygrotus,Arthropoda,Hexapoda,Insecta,Coleoptera,Dytiscidae,Hydroporinae,Hygrotini,Hygrotus,NA,NA,5,prd,NA
HYGSP1,genus,Hygrotus sp.,Hygrotus,Arthropoda,Hexapoda,Insecta,Coleoptera,Dytiscidae,NA,NA,Hydroporous,NA,NA,5,prd,NA
HYGSP2,genus,Hygrobates sp.,Hygrobates,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Hygrobatidae,NA,NA,Hygrobates,NA,NA,8,prd,NA
HYGSP2,genus,Hygrobates sp.,Hygrobates,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Hygrobatidae,NA,NA,Hygrobates,NA,NA,8,prd,NA
ILYTEM,species,Ilyodrilus templetoni,segmented_worms,Annelida,NA,Clitellata,Tubificida,Naididae,Tubificinae,NA,Ilyodrilus,NA,NA,10,cg,NA
INSSP,class,Insecta sp.,Insecta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IROSP,genus,Ironodes sp.,Ironodes,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Ironodes,NA,NA,3,scr,NA
ISOCUR,species,Isochaetides curvisetosus,segmented_worms,Annelida,NA,Clitellata,Tubificida,Naididae,Tubificinae,NA,Isochaetides,NA,NA,8,cg,NA
ISOSP,order,Isopoda sp.,Isopoda,Arthropoda,Crustacea,Malacostraca,Isopoda,NA,NA,NA,NA,NA,NA,8,cg,NA
ISOSP11,species,Isochaetides sp.,segmented_worms,Annelida,NA,Clitellata,Tubificida,Naididae,NA,NA,Isochaetides,freyi,NA,8,cg,NA
ISOSP6,species,Isonychia sp.,Isonychia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Isonychiidae,NA,NA,Isonychia,bicolor,NA,2,cf,prd
ISOSP6,genus,Isonychia sp.,Isonychia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Isonychiidae,NA,NA,Isonychia,NA,NA,2,cf,prd
ISOSP6,genus,Isonychia sp.,Isonychia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Isonychiidae,NA,NA,Isonychia,NA,NA,2,cf,prd
ISOSP6,species,Isonychia sp.,Isonychia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Isonychiidae,NA,NA,Isonychia,obscura,NA,2,cf,prd
ISOSP9,genus,Isoperla sp.,Isoperla,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlodidae,Isoperlinae,NA,Isoperla,NA,NA,2,prd,cg
ISOSP9,genus,Isoperla sp.,Isoperla,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlodidae,Isoperlinae,NA,Isoperla,NA,NA,2,prd,cg
ISOSP9,genus,Isoperla sp.,Isoperla,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlodidae,NA,NA,Isoperla,NA,NA,2,prd,cg
ISWANO,species,Iswaeon anoka,Iswaeon,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Iswaeon,anoka,NA,2,scr,NA
ISWANO,species,Iswaeon anoka,Iswaeon,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Iswaeon,anoka,NA,2,scr,NA
KATSP1,genus,Kathroperla sp.,Kathroperla,Arthropoda,Hexapoda,Insecta,Plecoptera,Chloroperlidae,Paraperlinae,NA,Kathroperla,NA,NA,0,prd,NA
KLOSP,genus,Kloosia sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Kloosia,NA,NA,6,cg,NA
KOGSP,genus,Kogotus sp.,Kogotus,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlodidae,Perlodinae,Diploperlini,Kogotus,NA,NA,2,prd,NA
KONSP,genus,Kongsbergia sp.,Kongsbergia,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Aturidae,NA,NA,Kongsbergia,NA,NA,5,prd,NA
KRESP1,genus,Krenosmittia sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Krenosmittia,NA,NA,1,cg,NA
KRESP2,genus,Krenopelopia sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Krenopelopia,NA,NA,6,prd,NA
LABSP,genus,Labrundinia sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Labrundinia,NA,NA,6,prd,NA
