siteID,date,year,startTime.UTC,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG,mon.precip,mon.ADD
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,Lebertia,LEBSP1,4,0.093,43.01075268817204,8,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,segmented_worms,NAICOM,1,0.25,4,9,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,Baetis,BAEFLA,1,0.093,10.75268817204301,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,midges,HYDSP52,2,0.093,21.50537634408602,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,midges,ORTSP3,1,0.25,4,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.3,midges,THIGRO,29,0.25,116,6,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,Atractides,ATRSP3,2,0.25,8,8,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,segmented_worms,LUMSP2,3,0.093,32.25806451612903,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,segmented_worms,LUMSP2,3,0.093,32.25806451612903,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,midges,THIGRO,2,0.093,21.50537634408602,6,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,Capniidae,CAPSP2,1,0.093,10.75268817204301,3,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,Baetis,BAESP2,1,0.093,10.75268817204301,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.3,Feltria,FELSP1,3,0.25,12,5,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,Baetis,BAEFLA,4,0.25,16,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,Acentrella,ACESP,1,0.25,4,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,midges,ORTSP3,1,0.25,4,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,Tipula,TIPSP3,1,0.25,4,6,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,Tipula,TIPSP3,1,0.25,4,6,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,midges,STESP9,2,0.093,21.50537634408602,2,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,segmented_worms,ENCSP1,2,0.093,21.50537634408602,10,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,segmented_worms,ENCSP1,2,0.093,21.50537634408602,10,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,midges,CRISP6,2,0.25,8,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,segmented_worms,LUMSP2,1,0.25,4,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,segmented_worms,LUMSP2,1,0.25,4,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,midges,THIGRO,17,0.25,68,6,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,midges,PARSP26,1,0.25,4,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,midges,TANSP8,3,0.25,12,6,cf,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.3,midges,NEOSP32,6,0.25,24,6,cf,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,Nemouridae,NEMSP5,32,0.25,128,2,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,Baetis,BAEFLA,2,0.25,8,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,midges,NEOSP32,2,0.25,8,6,cf,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.3,Helodon,HELSP20,1,0.25,4,2,cf,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,midges,THIGRO,2,0.25,8,6,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,Nematoda,NEMSP,1,0.25,4,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,midges,CRISP6,1,0.25,4,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,Cinygmula,CINSP1,1,0.25,4,2,scr,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,Atractides,ATRSP3,3,0.25,12,8,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,midges,ORTSP3,1,0.25,4,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,Oribatida,ORISP1,1,0.25,4,6,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,Helodon,HELSP20,4,0.093,43.01075268817204,2,cf,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,segmented_worms,ENCSP1,1,0.25,4,10,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,segmented_worms,ENCSP1,1,0.25,4,10,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,midges,CORSP19,2,0.093,21.50537634408602,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,Nematoda,NEMSP,1,0.093,10.75268817204301,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.3,Neoplasta,NEOSP30,1,0.25,4,6,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,midges,STESP9,10,0.093,107.52688172043011,2,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,Cinygmula,CINSP1,2,0.093,21.50537634408602,2,scr,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.3,Baetis,BAEFLA,5,0.25,20,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,Lebertia,LEBSP1,7,0.093,75.26881720430107,8,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,Lebertia,LEBSP1,3,0.25,12,8,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,midges,TVESP,5,0.093,53.763440860215056,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,Tipula,TIPSP3,1,0.25,4,6,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,Tipula,TIPSP3,1,0.25,4,6,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,Baetis,BAEFLA,2,0.25,8,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,midges,PARSP26,1,0.093,10.75268817204301,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,midges,THIGRO,1,0.093,10.75268817204301,6,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,midges,CRISP6,3,0.093,32.25806451612903,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,midges,NEOSP32,59,0.093,634.4086021505376,6,cf,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,Chloroperlidae,CHLSP,1,0.093,10.75268817204301,0,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,midges,NEOSP32,1,0.25,4,6,cf,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.3,Hygrobates,HYGSP2,7,0.25,28,8,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,Neoplasta,NEOSP30,1,0.093,10.75268817204301,6,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,Nematoda,NEMSP,1,0.25,4,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,segmented_worms,ENCSP1,1,0.25,4,10,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,segmented_worms,ENCSP1,1,0.25,4,10,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,midges,CORSP19,1,0.093,10.75268817204301,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,midges,CORSP19,3,0.25,12,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,Feltria,FELSP1,2,0.25,8,5,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,midges,PSESP19,1,0.25,4,8,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,midges,CORSP19,20,0.25,80,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,midges,CORSP19,1,0.25,4,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,midges,NEOSP32,3,0.25,12,6,cf,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,segmented_worms,TUBTUB,1,0.093,10.75268817204301,10,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,Lebertia,LEBSP1,2,0.25,8,8,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,Cinygmula,CINSP1,1,0.25,4,2,scr,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,segmented_worms,LUMSP2,3,0.093,32.25806451612903,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,segmented_worms,LUMSP2,3,0.093,32.25806451612903,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,midges,CORSP19,1,0.093,10.75268817204301,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,Valvata,VALMER,9,0.25,36,8,scr,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.3,Tipula,TIPSP3,1,0.25,4,6,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.3,Tipula,TIPSP3,1,0.25,4,6,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,Baetis,BAEFLA,1,0.25,4,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,midges,ORTSP1,1,0.25,4,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,midges,ORTSP1,1,0.25,4,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,midges,NEOSP32,7,0.25,28,6,cf,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,midges,POLSP13,2,0.25,8,6,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,segmented_worms,LUMSP2,2,0.25,8,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,segmented_worms,LUMSP2,2,0.25,8,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,segmented_worms,NAICOM,3,0.25,12,9,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,midges,ORTSP3,1,0.093,10.75268817204301,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,midges,TVESP,2,0.093,21.50537634408602,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,midges,NEOSP32,1,0.25,4,6,cf,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,segmented_worms,ENCSP1,1,0.25,4,10,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,segmented_worms,ENCSP1,1,0.25,4,10,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,midges,LIMSP23,1,0.25,4,8,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,Nais,NAISP1,2,0.25,8,8,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,midges,STESP9,1,0.093,10.75268817204301,2,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.3,midges,THIGRO,21,0.25,84,6,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,midges,CHISP6,1,0.25,4,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,midges,HETSP13,1,0.25,4,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.3,midges,STESP9,2,0.25,8,2,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,midges,CLASP6,4,0.25,16,5,cf,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.3,midges,HYDSP52,2,0.25,8,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,Neoplasta,NEOSP30,1,0.25,4,6,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,Nematoda,NEMSP,1,0.25,4,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,Baetis,BAEFLA,7,0.25,28,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,midges,CORSP19,7,0.25,28,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,Tipula,TIPSP3,1,0.25,4,6,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,Tipula,TIPSP3,1,0.25,4,6,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,midges,PARSP34,1,0.25,4,6,cf,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,Nemoura,NEMSP7,1,0.25,4,1,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,Nemoura,NEMSP7,1,0.25,4,1,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,Baetis,BAEFLA,2,0.093,21.50537634408602,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,midges,CRISP6,2,0.25,8,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,midges,ORTSP3,1,0.25,4,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,Lebertia,LEBSP1,4,0.25,16,8,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,Limnephilidae,LIMSP5,1,0.25,4,4,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,midges,TVESP,4,0.093,43.01075268817204,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,midges,STESP9,4,0.25,16,2,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,Baetis,BAEFLA,2,0.093,21.50537634408602,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,Ostracoda,OSTSP,29,0.25,116,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,Nemouridae,NEMSP5,59,0.25,236,2,sh,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,Atractides,ATRSP3,1,0.093,10.75268817204301,8,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.3,Atractides,ATRSP3,5,0.25,20,8,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,Cinygmula,CINSP1,2,0.093,21.50537634408602,2,scr,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,Valvata,VALMER,2,0.25,8,8,scr,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,midges,PSESP19,1,0.25,4,8,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,Valvata,VALMER,2,0.25,8,8,scr,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,midges,CORSP19,4,0.25,16,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,surber,OKSR.20200723.SURBER.2,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.1,Atractides,ATRSP3,1,0.25,4,8,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.4,midges,THIGRO,2,0.25,8,6,prd,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,Helodon,HELSP20,1,0.093,10.75268817204301,2,cf,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.1,midges,HYDSP52,3,0.093,32.25806451612903,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.2,midges,CRISP6,3,0.25,12,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,run,modifiedKicknet,OKSR.20200723.KICKNET.5,midges,CONSP6,1,0.25,4,4,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,midges,CRISP6,2,0.093,21.50537634408602,6,cg,48.4,231.36175064636973
OKSR,2020-07-23,2020,18:23:00,riffle,surber,OKSR.20200723.SURBER.3,Baetis,BAESP2,1,0.093,10.75268817204301,4,cg,48.4,231.36175064636973
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.3,midges,CLASP6,3,0.25,12,5,cf,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.5,midges,HYDSP52,79,0.25,316,4,cg,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.2,Rhyacophila,RHYMON1,2,0.25,8,1,prd,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.4,midges,HYDSP52,1,0.25,4,4,cg,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.5,Nemoura,NEMSP7,9,0.25,36,1,sh,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.5,Nemoura,NEMSP7,9,0.25,36,1,sh,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.4,Clinocerinae,CLISP1,3,0.25,12,6,prd,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.5,Clinocerinae,CLISP1,4,0.25,16,6,prd,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.2,Lebertia,LEBSP1,10,0.25,40,8,prd,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.2,Dicranota,DICSP6,1,0.25,4,3,prd,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.1,midges,THIGRO,2,0.25,8,6,prd,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.1,segmented_worms,NAISP,7,0.25,28,8,cg,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.1,segmented_worms,NAISP,7,0.25,28,10,cg,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.1,segmented_worms,NAISP,7,0.25,28,10,cg,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.1,segmented_worms,NAISP,7,0.25,28,8,cg,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.1,segmented_worms,NAISP,7,0.25,28,10,cg,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.1,midges,CLASP6,22,0.25,88,5,cf,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,riffle,surber,OKSR.20200812.SURBER.1,midges,THIGRO,1,0.093,10.75268817204301,6,prd,28.95,224.51787229797438
OKSR,2020-08-12,2020,18:39:00,run,modifiedKicknet,OKSR.20200812.KICKNET.2,midges,TVESP,2,0.25,8,5,cg,28.95,224.51787229797438
