siteID,date,year,startTime.UTC,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG,mon.precip,mon.ADD
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,PARSP26,8,0.154,51.94805194805195,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,TANSP7,1,0.071,14.084507042253522,7,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.3,midges,PARSP26,3,0.006,500,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,Torrenticola,TORSP6,13,0.071,183.0985915492958,5,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,PARSP23,8,0.154,51.94805194805195,4,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,PSESP19,2,0.06,33.333333333333336,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.3,midges,CLASP6,1,0.006,166.66666666666666,5,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.1,midges,CRYSP2,1,0.006,166.66666666666666,8,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,TANSP11,15,0.191,78.53403141361257,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,TANSP11,2,0.102,19.607843137254903,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,segmented_worms,ENCSP1,3,0.102,29.411764705882355,10,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,Lype,LYPDIV,3,0.071,42.25352112676057,2,scr,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,Ceratopogoninae,CERSP10,9,0.071,126.7605633802817,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,POLSP13,5,0.06,83.33333333333334,6,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,ABLSP,4,0.191,20.94240837696335,8,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,RHESP1,2,0.102,19.607843137254903,6,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,TRISP18,1,0.154,6.4935064935064934,7,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,Oribatida,ORISP1,1,0.154,6.4935064935064934,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,Sperchonopsis,SPESP5,1,0.191,5.2356020942408374,8,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,Hydroptilidae,HYDSP5,13,0.071,183.0985915492958,2,scr,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,Atractides,ATRSP3,1,0.154,6.4935064935064934,8,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,ZALSP,2,0.102,19.607843137254903,4,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,RHESP2,1,0.071,14.084507042253522,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,CLASP6,1,0.191,5.2356020942408374,5,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,CORSP19,2,0.102,19.607843137254903,4,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,PARSP26,3,0.102,29.411764705882355,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,RHESP1,1,0.06,16.666666666666668,6,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,PARSP26,2,0.06,33.333333333333336,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,PSESP19,1,0.071,14.084507042253522,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,Stenelmis,STESP6,1,0.191,5.2356020942408374,5,scr,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,UNNMUL,1,0.06,16.666666666666668,4,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,THIGRO,2,0.191,10.471204188481675,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,CRYSP2,1,0.154,6.4935064935064934,8,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,STESP8,1,0.191,5.2356020942408374,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,TANSP8,3,0.191,15.706806282722512,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,Ljania,LJASP,1,0.191,5.2356020942408374,5,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,PSESP19,3,0.071,42.25352112676057,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,Plecoptera,PLESP,3,0.191,15.706806282722512,2,NA,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,CLASP6,3,0.191,15.706806282722512,5,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,Plecoptera,PLESP,1,0.154,6.4935064935064934,2,NA,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.3,Ceratopogoninae,CERSP10,1,0.006,166.66666666666666,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,PARSP26,5,0.191,26.17801047120419,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,POLHAL,3,0.154,19.48051948051948,6,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,segmented_worms,ENCSP1,1,0.154,6.4935064935064934,10,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,segmented_worms,ENCSP1,8,0.154,51.94805194805195,10,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.2,Tabanidae,TABSP1,1,0.006,166.66666666666666,8,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,TANSP11,1,0.06,16.666666666666668,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,PSESP19,1,0.06,16.666666666666668,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,Sperchonopsis,SPESP5,1,0.102,9.803921568627452,8,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,TANSP11,53,0.071,746.4788732394367,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,STISP1,1,0.154,6.4935064935064934,3,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,POLFLA1,1,0.06,16.666666666666668,6,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,TANSP11,1,0.154,6.4935064935064934,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,Anisocentropus,ANISP6,1,0.191,5.2356020942408374,1,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,CORSP19,1,0.102,9.803921568627452,4,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,segmented_worms,NAISP,2,0.154,12.987012987012987,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,segmented_worms,NAISP,2,0.154,12.987012987012987,10,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,PARSP25,2,0.191,10.471204188481675,4,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,TANSP11,4,0.102,39.21568627450981,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,Limnesia,LIMSP32,1,0.191,5.2356020942408374,5,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,THISP2,5,0.102,49.01960784313726,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,POLSCA,2,0.071,28.169014084507044,6,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,segmented_worms,NAISP,1,0.071,14.084507042253522,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,segmented_worms,NAISP,1,0.071,14.084507042253522,10,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.1,midges,STISP2,1,0.006,166.66666666666666,9,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,ORTSP1,2,0.154,12.987012987012987,6,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,THIGRO,11,0.06,183.33333333333334,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,ABLSP,1,0.191,5.2356020942408374,8,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,segmented_worms,ENCSP1,7,0.191,36.64921465968586,10,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,THIGRO,1,0.154,6.4935064935064934,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,TANSP11,20,0.102,196.07843137254903,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,Stenelmis,STESP6,3,0.191,15.706806282722512,5,scr,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,XESSP,2,0.06,33.333333333333336,7,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,TANSP11,10,0.154,64.93506493506493,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,PARSP26,2,0.102,19.607843137254903,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,RHESP1,1,0.191,5.2356020942408374,6,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,Ceratopogoninae,CERSP10,4,0.154,25.974025974025974,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,POLSCA,1,0.102,9.803921568627452,6,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.2,segmented_worms,NAISP,2,0.006,333.3333333333333,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.2,segmented_worms,NAISP,2,0.006,333.3333333333333,10,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.2,midges,POLHAL,2,0.006,333.3333333333333,6,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.3,midges,DJASP,1,0.006,166.66666666666666,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,RHESP1,1,0.154,6.4935064935064934,6,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,Plecoptera,PLESP,1,0.06,16.666666666666668,2,NA,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,ABLSP,1,0.102,9.803921568627452,8,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,Hemerodromia,HEMSP4,1,0.154,6.4935064935064934,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,TANSP8,7,0.071,98.59154929577466,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,CLASP6,4,0.06,66.66666666666667,5,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,STESP8,5,0.191,26.17801047120419,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,STESP8,1,0.071,14.084507042253522,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,RHESP1,2,0.06,33.333333333333336,6,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,XYLPAR,1,0.102,9.803921568627452,5,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,PSESP19,1,0.154,6.4935064935064934,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,Sperchonopsis,SPESP5,10,0.071,140.84507042253523,8,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,STEPER,6,0.071,84.50704225352113,7,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,segmented_worms,LUMSP2,1,0.191,5.2356020942408374,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,segmented_worms,ENCSP1,2,0.154,12.987012987012987,10,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,Clathrosperchon,CLASP9,2,0.071,28.169014084507044,5,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,Nematoda,NEMSP,3,0.154,19.48051948051948,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,STESP8,4,0.071,56.33802816901409,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,RHESP4,3,0.191,15.706806282722512,0,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,Atractides,ATRSP3,1,0.071,14.084507042253522,8,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,ORTSP1,1,0.071,14.084507042253522,6,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,POLSP13,7,0.154,45.45454545454545,6,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,MICSP5,1,0.191,5.2356020942408374,5,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,Stenelmis,STESP6,1,0.154,6.4935064935064934,5,scr,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,TANSP11,1,0.102,9.803921568627452,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.3,midges,STISP2,1,0.006,166.66666666666666,9,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,Ancyronyx,ANCVAR1,1,0.191,5.2356020942408374,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.1,segmented_worms,NAICOM,1,0.006,166.66666666666666,9,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,LIMSP23,1,0.102,9.803921568627452,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,DIPCUL,1,0.06,16.666666666666668,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,Nematoda,NEMSP,2,0.102,19.607843137254903,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,Maccaffertium,MACMOD,2,0.102,19.607843137254903,1,scr,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,THIGRO,2,0.06,33.333333333333336,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,STEPER,1,0.191,5.2356020942408374,7,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,segmented_worms,PRIPRO,1,0.071,14.084507042253522,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.2,Erioptera,ERISP1,1,0.006,166.66666666666666,3,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,NILSP,2,0.071,28.169014084507044,4,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,RHESP2,2,0.191,10.471204188481675,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,CORSP19,3,0.071,42.25352112676057,4,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,Maccaffertium,MACMOD,1,0.102,9.803921568627452,1,scr,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,PARSP26,1,0.154,6.4935064935064934,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,Diplectrona,DIPSP8,1,0.154,6.4935064935064934,2,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,Oecetis,OECTES,1,0.102,9.803921568627452,5,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,Anisocentropus,ANISP6,1,0.071,14.084507042253522,1,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,segmented_worms,ENCSP1,3,0.154,19.48051948051948,10,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,THIGRO,1,0.102,9.803921568627452,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,CLASP6,1,0.071,14.084507042253522,5,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,THIGRO,15,0.071,211.26760563380284,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,CORSP19,2,0.191,10.471204188481675,4,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,segmented_worms,ENCSP1,1,0.06,16.666666666666668,10,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,POLFLA1,1,0.102,9.803921568627452,6,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,STEPER,4,0.06,66.66666666666667,7,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,Erioptera,ERISP1,2,0.191,10.471204188481675,3,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,POLSP13,10,0.191,52.35602094240838,6,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,Maccaffertium,MACSP11,1,0.154,6.4935064935064934,2,scr,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,STESP10,1,0.191,5.2356020942408374,4,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,segmented_worms,PRISP1,2,0.191,10.471204188481675,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,POLSCA,1,0.06,16.666666666666668,6,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,STESP8,2,0.191,10.471204188481675,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,Ceratopogoninae,CERSP10,3,0.102,29.411764705882355,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,Ceratopogoninae,CERSP10,1,0.191,5.2356020942408374,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.3,midges,CLASP6,2,0.006,333.3333333333333,5,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,CORSP19,1,0.191,5.2356020942408374,4,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,PSESP19,2,0.191,10.471204188481675,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,Hygrobates,HYGSP2,2,0.071,28.169014084507044,8,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,POLSCA,14,0.071,197.1830985915493,6,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,RHESP2,3,0.154,19.48051948051948,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,STEPER,3,0.071,42.25352112676057,7,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.2,midges,STISP2,1,0.006,166.66666666666666,9,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,CLASP6,2,0.154,12.987012987012987,5,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.1,midges,CHISP6,2,0.006,333.3333333333333,6,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,TANSP11,4,0.06,66.66666666666667,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,POLHAL,2,0.154,12.987012987012987,6,sh,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.2,midges,DJASP,2,0.006,333.3333333333333,6,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,Maccaffertium,MACSP11,1,0.191,5.2356020942408374,2,scr,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,midges,CHISP6,7,0.071,98.59154929577466,6,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.1,midges,RHESP2,1,0.06,16.666666666666668,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.2,midges,ABLSP,1,0.154,6.4935064935064934,8,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,Oecetis,OECSP,1,0.071,14.084507042253522,5,prd,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,Nematoda,NEMSP,3,0.071,42.25352112676057,5,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.3,Stenelmis,STESP6,2,0.006,333.3333333333333,5,scr,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,segmented_worms,NAISP,9,0.071,126.7605633802817,8,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.4,segmented_worms,NAISP,9,0.071,126.7605633802817,10,cg,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,snag,MAYF.20191114.SNAG.3,midges,TANSP11,2,0.191,10.471204188481675,6,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,riffle,snag,MAYF.20191114.SNAG.5,midges,CLASP6,3,0.102,29.411764705882355,5,cf,0,392.7416207917152
MAYF,2019-11-14,2019,14:56:00,run,core,MAYF.20191114.CORE.3,midges,TANSP11,2,0.006,333.3333333333333,6,cf,0,392.7416207917152
