siteID,date,year,startTime.UTC,season,sampleTime,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG,mon.precip
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,Capniidae,CAPSP2,8,0.086,93.02325581,3,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,Polycelis,POLSP17,1,0.093,10.75268817,1,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,Torrenticola,TORSP6,24,0.093,258.0645161,5,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,Capniidae,CAPSP2,1,0.086,11.62790698,3,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,midges,CRISP2,2,0.093,21.50537634,7,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,Afghanurus,AFGSP,17,0.093,182.7956989,2,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,midges,PARSP29,9,0.093,96.77419355,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,Hydropsychidae,HYDSP4,4,0.093,43.01075269,5,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,Leptophlebiidae,LEPSP4,9,0.093,96.77419355,4,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,Polycelis,POLSP17,4,0.093,43.01075269,1,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,Psychoglypha,PSYSP3,3,0.086,34.88372093,2,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,midges,CRISP2,3,0.086,34.88372093,7,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,Dixa,DIXSP1,3,0.086,34.88372093,2,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,Glossosoma,GLOSP3,4,0.093,43.01075269,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,Glossosoma,GLOSP3,4,0.093,43.01075269,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,Zapada,ZAPCIN,29,0.093,311.827957,2,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,Apatania,APASP2,5,0.093,53.76344086,3,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,Apatania,APASP2,5,0.093,53.76344086,3,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,midges,EUKGRA,2,0.086,23.25581395,4,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,midges,CRINOS2,1,0.093,10.75268817,7,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,midges,BRISP,4,0.093,43.01075269,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,midges,LARSP,20,0.086,232.5581395,6,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,Leptophlebiidae,LEPSP4,2,0.093,21.50537634,4,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,midges,THIGRO,17,0.093,182.7956989,6,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,Baetis,BAESP2,230,0.093,2473.11828,4,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,Dicranota,DICSP6,1,0.093,10.75268817,3,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,segmented_worms,ENCSP1,1,0.093,10.75268817,10,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,segmented_worms,ENCSP1,1,0.093,10.75268817,10,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,midges,SYNSP3,3,0.086,34.88372093,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,Parapsyche,PARSP18,4,0.093,43.01075269,0,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,midges,PARSP29,1,0.086,11.62790698,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,midges,THISP2,10,0.093,107.5268817,5,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Diphetor,DIPHAG,2,0.086,23.25581395,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,midges,EUKGRA,4,0.093,43.01075269,4,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,midges,MICSP6,8,0.086,93.02325581,7,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,segmented_worms,ENCSP1,4,0.093,43.01075269,10,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,segmented_worms,ENCSP1,4,0.093,43.01075269,10,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,midges,PARSP29,1,0.093,10.75268817,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,midges,PARSP26,1,0.093,10.75268817,5,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,Heterlimnius,HETCOR,1,0.093,10.75268817,4,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,Torrenticola,TORSP6,29,0.093,311.827957,5,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,midges,PARSP26,1,0.093,10.75268817,5,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,Polycelis,POLSP17,3,0.086,34.88372093,1,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,midges,THIGRO,14,0.086,162.7906977,6,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,Heptageniidae,HEPSP,24,0.093,258.0645161,3,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,Zaitzevia,ZAISP,9,0.093,96.77419355,4,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,midges,SYNSP3,2,0.093,21.50537634,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,Rhyacophila,RHYBET,1,0.093,10.75268817,1,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,Zapada,ZAPCIN,5,0.086,58.13953488,2,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,Ameletus,AMESP2,1,0.086,11.62790698,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,Ameletus,AMESP2,1,0.086,11.62790698,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,Ameletus,AMESP2,1,0.086,11.62790698,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,Thremmatidae,THRSP6,4,0.093,43.01075269,3,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,Ostracoda,OSTSP,4,0.093,43.01075269,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,midges,NILSP,1,0.093,10.75268817,4,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,Sweltsa,SWESP,3,0.086,34.88372093,0,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,Sweltsa,SWESP,3,0.086,34.88372093,0,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Apatania,APASP2,2,0.086,23.25581395,3,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Apatania,APASP2,2,0.086,23.25581395,3,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,midges,TVESP,17,0.093,182.7956989,5,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,midges,CRISP6,15,0.086,174.4186047,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,midges,PARSP29,13,0.093,139.7849462,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,segmented_worms,ENCSP1,1,0.093,10.75268817,10,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,segmented_worms,ENCSP1,1,0.093,10.75268817,10,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,midges,RHESP1,4,0.093,43.01075269,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,Aturus,ATUSP1,10,0.086,116.2790698,5,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,Tipuloidea,TIPSP5,9,0.093,96.77419355,4,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,Torrenticola,TORSP6,35,0.093,376.344086,5,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,midges,EUKSP,1,0.086,11.62790698,5,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,midges,PARSP29,2,0.086,23.25581395,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,midges,ORTEUO,4,0.093,43.01075269,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,Polycelis,POLSP17,13,0.093,139.7849462,1,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,Apatania,APASP2,3,0.086,34.88372093,3,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,Apatania,APASP2,3,0.086,34.88372093,3,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,Apatania,APASP2,1,0.093,10.75268817,3,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,Apatania,APASP2,1,0.093,10.75268817,3,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Capniidae,CAPSP2,2,0.086,23.25581395,3,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,Glossosomatidae,GLOSP1,2,0.093,21.50537634,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,Glossosomatidae,GLOSP1,2,0.093,21.50537634,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,midges,SYNSP3,1,0.093,10.75268817,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,midges,RHESP2,2,0.086,23.25581395,6,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,midges,CRITRI,4,0.093,43.01075269,7,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,midges,THIGRO,1,0.093,10.75268817,6,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,midges,TANSP8,3,0.086,34.88372093,6,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,Psychoglypha,PSYSP3,3,0.086,34.88372093,2,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,midges,RHESP2,1,0.086,11.62790698,6,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,Dixa,DIXSP1,1,0.086,11.62790698,2,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,Malenka,MALSP4,9,0.093,96.77419355,2,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,midges,LARSP,5,0.086,58.13953488,6,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,Rhyacophila,RHYANG,4,0.093,43.01075269,0,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,midges,PARSP29,5,0.093,53.76344086,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,midges,TANSP8,3,0.093,32.25806452,6,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,Lepidostoma,LEPSP20,1,0.086,11.62790698,1,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,midges,LARSP,1,0.086,11.62790698,6,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,midges,TVESP,1,0.093,10.75268817,5,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,Agapetus,AGASP4,9,0.093,96.77419355,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,Agapetus,AGASP4,9,0.093,96.77419355,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,midges,CRISP6,6,0.086,69.76744186,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,Micrasema,MICSP3,9,0.093,96.77419355,2,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,Zaitzevia,ZAIPOS,1,0.093,10.75268817,4,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,Baetis,BAETRI,5,0.093,53.76344086,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,midges,THIGRO,3,0.093,32.25806452,6,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,Micrasema,MICSP3,2,0.086,23.25581395,2,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,Dixa,DIXSP1,6,0.093,64.51612903,2,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,Sweltsa,SWESP,13,0.093,139.7849462,0,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,Sweltsa,SWESP,13,0.093,139.7849462,0,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,midges,TANSP11,4,0.093,43.01075269,6,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,midges,POLSP13,5,0.086,58.13953488,6,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,Psychoglypha,PSYSP3,1,0.086,11.62790698,2,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,Drunella,DRUDOD,24,0.093,258.0645161,0,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Perlodidae,PERSP2,10,0.086,116.2790698,2,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,midges,RHESP1,8,0.086,93.02325581,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Zaitzevia,ZAISP,18,0.086,209.3023256,4,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,midges,SYNSP3,4,0.093,43.01075269,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Leuctridae,LEUSP2,2,0.086,23.25581395,0,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,segmented_worms,NAISP,4,0.093,43.01075269,8,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,segmented_worms,NAISP,4,0.093,43.01075269,10,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,segmented_worms,NAISP,4,0.093,43.01075269,10,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,segmented_worms,NAISP,4,0.093,43.01075269,8,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,segmented_worms,NAISP,4,0.093,43.01075269,10,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,midges,EUKTIR,9,0.093,96.77419355,4,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,midges,MICSP6,2,0.093,21.50537634,7,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,midges,ORTSP3,4,0.093,43.01075269,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,Glossosoma,GLOSP3,2,0.093,21.50537634,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,Glossosoma,GLOSP3,2,0.093,21.50537634,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,Zaitzevia,ZAIPOS,3,0.093,32.25806452,4,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,Calineuria,CALCAL,3,0.093,32.25806452,2,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,midges,POLSP13,1,0.086,11.62790698,6,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,Ameletus,AMESP2,4,0.086,46.51162791,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,Ameletus,AMESP2,4,0.086,46.51162791,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,Ameletus,AMESP2,4,0.086,46.51162791,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,midges,PARSP29,3,0.086,34.88372093,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,Heterlimnius,HETCOR,9,0.093,96.77419355,4,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,Zaitzevia,ZAISP,3,0.093,32.25806452,4,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,midges,THIGRO,1,0.093,10.75268817,6,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,Kathroperla,KATSP1,22,0.093,236.5591398,0,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,midges,SYNSP3,16,0.086,186.0465116,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,midges,CORSP19,1,0.086,11.62790698,4,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,Aturus,ATUSP1,4,0.093,43.01075269,5,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,midges,MICSP6,12,0.086,139.5348837,7,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,midges,MICSP6,52,0.093,559.1397849,7,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,Lepidostoma,LEPSP20,13,0.093,139.7849462,1,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Malenka,MALSP4,4,0.086,46.51162791,2,sh,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,Heterlimnius,HETCOR,18,0.086,209.3023256,4,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,segmented_worms,ENCSP1,4,0.093,43.01075269,10,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,segmented_worms,ENCSP1,4,0.093,43.01075269,10,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Leptophlebiidae,LEPSP4,2,0.086,23.25581395,4,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,midges,THISP2,3,0.093,32.25806452,5,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.5,midges,BRISP,1,0.093,10.75268817,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,segmented_worms,LUMSP2,4,0.093,43.01075269,5,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.1,segmented_worms,LUMSP2,4,0.093,43.01075269,5,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,midges,THISP2,22,0.093,236.5591398,5,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,midges,RHESP2,4,0.093,43.01075269,6,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,midges,POTSP2,4,0.093,43.01075269,2,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,Kathroperla,KATSP1,3,0.093,32.25806452,0,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,Agapetus,AGASP4,8,0.086,93.02325581,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.7,Agapetus,AGASP4,8,0.086,93.02325581,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.2,midges,POTSP2,1,0.093,10.75268817,2,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,Cinygmula,CINSP1,26,0.093,279.5698925,2,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,pool,hess,MART.20200713.HESS.8,midges,SYNSP3,4,0.086,46.51162791,6,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,midges,MICSP6,2,0.086,23.25581395,7,cf,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.3,Atractides,ATRSP3,4,0.093,43.01075269,8,prd,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Zaitzevia,ZAISP,14,0.086,162.7906977,4,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Oligophlebodes,OLISP6,2,0.086,23.25581395,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Truncatelloidea,TRUSP,2,0.086,23.25581395,NA,NA,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,riffle,surber,MART.20200713.SURBER.4,Leptophlebiidae,LEPSP4,1,0.093,10.75268817,4,cg,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Glossosoma,GLOSP3,4,0.086,46.51162791,0,scr,80.16
MART,7/13/2020,2020,19:13:00,Summer,Summer 2020,run,hess,MART.20200713.HESS.6,Glossosoma,GLOSP3,4,0.086,46.51162791,0,scr,80.16
