siteID,date,year,season,sampleTime,location,habitat,sampleID,organism_aggr,number,num_quads,startTime.UTC,benthicArea,invDens,acceptedTaxonID,tolerance,FFG,wTemp.max,wTemp.min,wTemp.mean
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.UM,Hydropsyche,14,2,2019-09-16T18:05:00Z,0.5,28,CERSPA1,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.UM,Hydropsyche,14,2,2019-09-16T18:05:00Z,0.5,28,HYDBET,7,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.UM,Hydropsyche,14,2,2019-09-16T18:05:00Z,0.5,28,HYDSP23,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.UM,Isonychia,4,2,2019-09-16T18:05:00Z,0.5,8,ISOSP6,2,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.UM,Isonychia,4,2,2019-09-16T18:05:00Z,0.5,8,ISOSP6,2,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.UM,Isonychia,4,2,2019-09-16T18:05:00Z,0.5,8,ISOSP6,2,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.UM,Maccaffertium,10,2,2019-09-16T18:05:00Z,0.5,20,MACSP11,2,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.UM,Maccaffertium,10,2,2019-09-16T18:05:00Z,0.5,20,MACVIC,2,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.UM,Psephenus,1,2,2019-09-16T18:05:00Z,0.5,2,PSESP12,4,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.UM,Psephenus,1,2,2019-09-16T18:05:00Z,0.5,2,PSESP12,4,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Acroneuria,2,2,2019-09-16T18:10:00Z,0.5,4,ACRABN,0,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Acroneuria,2,2,2019-09-16T18:10:00Z,0.5,4,ACRSP4,0,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Acroneuria,2,2,2019-09-16T18:10:00Z,0.5,4,ACRABN,0,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Acroneuria,2,2,2019-09-16T18:10:00Z,0.5,4,ACRCAR,0,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Acroneuria,2,2,2019-09-16T18:10:00Z,0.5,4,ACREVO,0,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Acroneuria,2,2,2019-09-16T18:10:00Z,0.5,4,ACRLYC,0,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Acroneuria,2,2,2019-09-16T18:10:00Z,0.5,4,ACRSP4,0,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Boyeria_vinosa,1,2,2019-09-16T18:10:00Z,0.5,2,BOYVIN,2,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Cheumatopsyche,5,2,2019-09-16T18:10:00Z,0.5,10,CHESP5,5,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Cheumatopsyche,5,2,2019-09-16T18:10:00Z,0.5,10,CHESP5,5,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Ferrissia_rivularis,15,2,2019-09-16T18:10:00Z,0.5,30,FERSP,6,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Hydropsyche,4,2,2019-09-16T18:10:00Z,0.5,8,CERBRO,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Hydropsyche,4,2,2019-09-16T18:10:00Z,0.5,8,CERMOR,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Hydropsyche,4,2,2019-09-16T18:10:00Z,0.5,8,CERSPA1,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Hydropsyche,4,2,2019-09-16T18:10:00Z,0.5,8,HYDBET,7,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Hydropsyche,4,2,2019-09-16T18:10:00Z,0.5,8,HYDSP23,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Hydropsyche,4,2,2019-09-16T18:10:00Z,0.5,8,CERBRO,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Hydropsyche,4,2,2019-09-16T18:10:00Z,0.5,8,CERMOR,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Hydropsyche,4,2,2019-09-16T18:10:00Z,0.5,8,CERSP11,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Hydropsyche,4,2,2019-09-16T18:10:00Z,0.5,8,CERSP11,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Hydropsyche,4,2,2019-09-16T18:10:00Z,0.5,8,CERSPA1,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Hydropsyche,4,2,2019-09-16T18:10:00Z,0.5,8,HYDBET,7,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Hydropsyche,4,2,2019-09-16T18:10:00Z,0.5,8,HYDSP23,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Maccaffertium,10,2,2019-09-16T18:10:00Z,0.5,20,MACSP11,2,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Maccaffertium,10,2,2019-09-16T18:10:00Z,0.5,20,MACVIC,2,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USH,Stenacron_interpunctatum,1,2,2019-09-16T18:10:00Z,0.5,2,STEINT,7,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,Baetis,1,2,2019-09-16T18:04:00Z,0.5,2,BAEBRU,4,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,Baetis,1,2,2019-09-16T18:04:00Z,0.5,2,BAESP2,4,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,Ferrissia_rivularis,2,2,2019-09-16T18:04:00Z,0.5,4,FERSP,6,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,Leucrocuta,1,2,2019-09-16T18:04:00Z,0.5,2,LEUSP7,1,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,Maccaffertium,5,2,2019-09-16T18:04:00Z,0.5,10,MACSP11,2,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,Maccaffertium,5,2,2019-09-16T18:04:00Z,0.5,10,MACVIC,2,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,ABLSP,8,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,BRISP,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,CONSP5,6,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,CORSP19,4,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,EUKSP,5,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,HELSP10,5,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,LAUAGR,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,MACSP13,8,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,METSP4,5,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,MICSP5,5,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,CHISP6,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,CHISP2,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,ORTSP1,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,NATSP2,8,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,ORTSP3,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PAGSP4,1,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PARSP23,4,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PARSP30,10,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PARSP24,4,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PARSP25,4,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PARSP26,5,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PARSP34,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PARSP33,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PHASP9,7,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,POLSP13,6,sh,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PROSP23,9,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PSESP18,5,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,RHESP2,6,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,SMISP3,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,STISP2,9,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,SUBSP,4,cf,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,TANSP10,10,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,THISP2,5,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,TOKSP,5,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,TRISP18,7,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,ZAVSP,8,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,ANTSP12,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,CHISP2,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,EINSP,9,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,GEOSP3,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,MONSP5,6,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,NATSP2,8,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,ORTSP1,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PARSP24,4,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PARSP32,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,PARSP36,7,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,RHESP,4,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,midges,14,2,2019-09-16T18:04:00Z,0.5,28,XENSP,4,prd,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,Psephenus,6,2,2019-09-16T18:04:00Z,0.5,12,PSESP12,4,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,Psephenus,6,2,2019-09-16T18:04:00Z,0.5,12,PSESP12,4,scr,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,AMPLEY,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,AULSP,7,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,AULPLU,7,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,BOTVEJ,7,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,BRASOW,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,LIMHOF,10,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,LIMUDE,10,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,ENCSP1,10,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,LUMSP2,5,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,OLISP,7,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,LUMSP1,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,NAISP,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,NAISP,10,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,PRISP1,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,PRIJEN,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,PRISP1,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,PRIOSB,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,PRISP1,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,SPINIK,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,STYLAC,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,STYHER,5,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,AMPAME,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,AMPLEY,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,AULPLU,7,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,AULSP,7,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,BOTVEJ,7,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,BRASOW,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,ECLLAC,5,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,ENCSP1,10,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,ISOSP11,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,LIMHOF,10,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,LIMUDE,10,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,LUMSP1,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,LUMSP2,5,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,LUMVAR,5,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,NAISP,10,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,NAISP,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,NAISP,10,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,OLISP,7,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,OPHSER,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,POTVEJ,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,PRIJEN,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,PRIOSB,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,PRISP1,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,PRISP1,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,PRISP1,8,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,SPINIK,6,cg,20.47,17.61,19.04625
MILL,2019-09-16,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19.USR,segmented_worms,2,2,2019-09-16T18:04:00Z,0.5,4,STYLAC,6,cg,20.47,17.61,19.04625
