siteID,date,year,startTime.UTC,season,sampleTime,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,Aturus,ATUSP1,3,0.093,32.25806451612903,5,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Atractides,ATRSP3,15,0.093,161.29032258064515,8,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,Lepidostoma,LEPSP20,2,0.093,21.50537634408602,1,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Baetis,BAETRI,5,0.093,53.763440860215056,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,midges,EUKSP,3,0.093,32.25806451612903,5,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Protzia,PROSP38,2,0.093,21.50537634408602,8,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,Heterlimnius,HETCOR,3,0.093,32.25806451612903,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Diphetor,DIPHAG,1,0.093,10.75268817204301,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,Perlodidae,PERSP2,2,0.093,21.50537634408602,2,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Aturus,ATUSP1,13,0.093,139.78494623655914,5,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,midges,EUKSP,2,0.093,21.50537634408602,5,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,Sweltsa,SWESP,6,0.093,64.51612903225806,0,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,Ephemerellidae,EPHSP1,2,0.093,21.50537634408602,2,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,midges,CHISP6,1,0.093,10.75268817204301,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,Capniidae,CAPSP2,1,0.093,10.75268817204301,3,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,midges,CORSP19,2,0.093,21.50537634408602,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Isoperla,ISOSP9,2,0.093,21.50537634408602,2,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,Capniidae,CAPSP2,8,0.093,86.02150537634408,3,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Baetis,BAETRI,1,0.093,10.75268817204301,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.7,midges,ZAVSP,1,0.093,10.75268817204301,8,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,Heptageniidae,HEPSP,3,0.093,32.25806451612903,3,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Yoraperla,YORSP,12,0.093,129.03225806451613,1,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,midges,EUKTIR,1,0.093,10.75268817204301,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Diphetor,DIPHAG,30,0.093,322.5806451612903,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,Monatractides,MONSP19,1,0.093,10.75268817204301,5,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Rhyacophila,RHYSP3,15,0.093,161.29032258064515,1,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,midges,TVESP,2,0.093,21.50537634408602,5,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Ceratopogoninae,CERSP10,1,0.093,10.75268817204301,6,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,Rhyacophila,RHYSP3,1,0.093,10.75268817204301,1,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,midges,THIGRO,5,0.093,53.763440860215056,6,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Heteroplectron,HETCAL,1,0.093,10.75268817204301,1,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,midges,BRISP,1,0.093,10.75268817204301,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Kogotus,KOGSP,1,0.093,10.75268817204301,2,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,midges,EUKSP,1,0.093,10.75268817204301,5,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,Atractides,ATRSP3,1,0.093,10.75268817204301,8,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,Diphetor,DIPHAG,14,0.093,150.53763440860214,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Polycelis,POLSP17,3,0.093,32.25806451612903,1,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,Skwala,SKWSP,1,0.093,10.75268817204301,2,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Caudatella,CAUHYS,8,0.093,86.02150537634408,1,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,midges,TANSP8,2,0.093,21.50537634408602,6,cf
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,Aturus,ATUSP1,1,0.093,10.75268817204301,5,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Ephemerella,EPHSP4,7,0.093,75.26881720430107,1,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,midges,SYNSP3,1,0.093,10.75268817204301,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,midges,CORSP19,1,0.093,10.75268817204301,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,Lepidostoma,LEPSP20,25,0.093,268.81720430107526,1,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Ameletus,AMESP2,8,0.093,86.02150537634408,0,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,midges,RHESP2,6,0.093,64.51612903225806,6,cf
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Micrasema,MICSP3,76,0.093,817.2043010752689,2,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,midges,EUKCOE,3,0.093,32.25806451612903,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,midges,THIGRO,11,0.093,118.27956989247312,6,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,midges,MICSP6,1,0.093,10.75268817204301,7,cf
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Nematoda,NEMSP,2,0.093,21.50537634408602,5,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Ameletus,AMESP2,3,0.093,32.25806451612903,0,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Oreogeton,ORESP3,1,0.093,10.75268817204301,6,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Torrenticolidae,TORSP1,6,0.093,64.51612903225806,5,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,midges,POLSP13,2,0.093,21.50537634408602,6,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Simulium,SIMSP1,1,0.093,10.75268817204301,5,cf
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.7,Aturus,ATUSP1,3,0.093,32.25806451612903,5,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,Ephemerellidae,EPHSP1,15,0.093,161.29032258064515,2,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,midges,EUKSP,4,0.093,43.01075268817204,5,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Lebertia,LEBSP1,2,0.093,21.50537634408602,8,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.7,midges,CORSP19,1,0.093,10.75268817204301,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Ostracoda,OSTSP,2,0.093,21.50537634408602,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Skwala,SKWSP,1,0.093,10.75268817204301,2,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Anagapetus,ANASP2,3,0.093,32.25806451612903,0,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,midges,BRISP,1,0.093,10.75268817204301,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,Yoraperla,YORSP,1,0.093,10.75268817204301,1,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,Heterlimnius,HETCOR,1,0.093,10.75268817204301,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,Ceratopogoninae,CERSP10,1,0.093,10.75268817204301,6,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,Testudacarus,TESSP1,1,0.093,10.75268817204301,5,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Drunella,DRUSP,1,0.093,10.75268817204301,0,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Aturus,ATUSP1,8,0.093,86.02150537634408,5,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,Perlodidae,PERSP2,3,0.093,32.25806451612903,2,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Micrasema,MICSP3,18,0.093,193.5483870967742,2,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,midges,CHISP6,2,0.093,21.50537634408602,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,midges,BRISP,1,0.093,10.75268817204301,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Hydroptilidae,HYDSP5,2,0.093,21.50537634408602,2,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,midges,EUKCLA,2,0.093,21.50537634408602,8,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Ostracoda,OSTSP,6,0.093,64.51612903225806,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,Ostracoda,OSTSP,2,0.093,21.50537634408602,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Antocha,ANTMON,14,0.093,150.53763440860214,3,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,Micrasema,MICSP3,3,0.093,32.25806451612903,2,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,Oribatida,ORISP1,1,0.093,10.75268817204301,6,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,Ostracoda,OSTSP,2,0.093,21.50537634408602,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,midges,PAGSP4,8,0.093,86.02150537634408,1,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,Ameletus,AMESP2,1,0.093,10.75268817204301,0,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,Pristinicola,PRIHEM,1,0.093,10.75268817204301,NA,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,midges,PARSP25,1,0.093,10.75268817204301,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Hydroptilidae,HYDSP5,3,0.093,32.25806451612903,2,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,Rhithrogena,RHISP4,1,0.093,10.75268817204301,0,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.7,midges,STESP10,1,0.093,10.75268817204301,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,segmented_worms,ENCSP1,7,0.093,75.26881720430107,10,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,midges,EUKSP,30,0.093,322.5806451612903,5,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,midges,SYNSP3,1,0.093,10.75268817204301,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,Ceratopogoninae,CERSP10,2,0.093,21.50537634408602,6,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Elmidae,ELMSP,17,0.093,182.7956989247312,5,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Yoraperla,YORSP,70,0.093,752.6881720430108,1,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Lepidostoma,LEPSP20,2,0.093,21.50537634408602,1,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,midges,TVESP,1,0.093,10.75268817204301,5,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,Torrenticola,TORSP6,12,0.093,129.03225806451613,5,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,midges,CORSP19,9,0.093,96.7741935483871,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Hydroptilidae,HYDSP5,3,0.093,32.25806451612903,2,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,Baetis,BAESP2,2,0.093,21.50537634408602,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Micrasema,MICSP3,75,0.093,806.4516129032259,2,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,Micrasema,MICSP3,14,0.093,150.53763440860214,2,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Pericomaini,PERSP20,1,0.093,10.75268817204301,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,midges,TANSP7,1,0.093,10.75268817204301,7,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.7,Heptageniidae,HEPSP,2,0.093,21.50537634408602,3,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Zapada,ZAPCIN,6,0.093,64.51612903225806,2,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,Rhithrogena,RHISP4,2,0.093,21.50537634408602,0,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.7,midges,EUKSP,1,0.093,10.75268817204301,5,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Aturus,ATUSP1,14,0.093,150.53763440860214,5,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,Yoraperla,YORSP,4,0.093,43.01075268817204,1,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,Leptophlebiidae,LEPSP4,2,0.093,21.50537634408602,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,Leptophlebiidae,LEPSP4,4,0.093,43.01075268817204,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,Ameletus,AMESP2,2,0.093,21.50537634408602,0,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Arctopsychinae,ARCSP12,3,0.093,32.25806451612903,1,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,midges,SYNSP3,6,0.093,64.51612903225806,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,midges,THISP2,5,0.093,53.763440860215056,5,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,midges,THISP2,3,0.093,32.25806451612903,5,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,Lepidostoma,LEPSP20,3,0.093,32.25806451612903,1,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,Anagapetus,ANASP2,4,0.093,43.01075268817204,0,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Yoraperla,YORSP,45,0.093,483.8709677419355,1,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Anagapetus,ANASP2,7,0.093,75.26881720430107,0,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Torrenticola,TORSP6,8,0.093,86.02150537634408,5,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Isoperla,ISOSP9,5,0.093,53.763440860215056,2,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,midges,NANSP1,1,0.093,10.75268817204301,7,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Leptophlebiidae,LEPSP4,1,0.093,10.75268817204301,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Ceratopogoninae,CERSP10,2,0.093,21.50537634408602,6,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,midges,PARSP26,1,0.093,10.75268817204301,5,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Sperchon,SPESP4,2,0.093,21.50537634408602,8,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Yoraperla,YORSP,119,0.093,1279.5698924731182,1,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Collembola,COLSP1,2,0.093,21.50537634408602,5,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Heterlimnius,HETCOR,1,0.093,10.75268817204301,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,midges,PAGSP4,1,0.093,10.75268817204301,1,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,Zapada,ZAPCIN,1,0.093,10.75268817204301,2,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Diphetor,DIPHAG,3,0.093,32.25806451612903,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Antocha,ANTMON,11,0.093,118.27956989247312,3,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,Heteroplectron,HETCAL,1,0.093,10.75268817204301,1,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,midges,PARSP29,3,0.093,32.25806451612903,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Neophylax,NEOSP13,1,0.093,10.75268817204301,3,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Rhyacophila,RHYSP3,15,0.093,161.29032258064515,1,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,Micrasema,MICSP3,1,0.093,10.75268817204301,2,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,Zapada,ZAPCIN,1,0.093,10.75268817204301,2,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Ephemerella,EPHSP4,11,0.093,118.27956989247312,1,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Micrasema,MICSP3,11,0.093,118.27956989247312,2,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,Heterlimnius,HETCOR,3,0.093,32.25806451612903,4,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.4,Polycelis,POLSP17,2,0.093,21.50537634408602,1,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,Psychomyia,PSYSP4,1,0.093,10.75268817204301,2,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Rhyacophila,RHYBRU,5,0.093,53.763440860215056,1,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,midges,RHESP2,3,0.093,32.25806451612903,6,cf
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,Lepidostoma,LEPSP20,7,0.093,75.26881720430107,1,sh
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Rhyacophila,RHYBRU,1,0.093,10.75268817204301,1,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Oribatida,ORISP1,2,0.093,21.50537634408602,6,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,midges,THIGRO,1,0.093,10.75268817204301,6,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.3,Thaumaleidae,THASP1,1,0.093,10.75268817204301,6,scr
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.2,Caudatella,CAUHYS,12,0.093,129.03225806451613,1,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.5,Lebertia,LEBSP1,5,0.093,53.763440860215056,8,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,midges,THIGRO,2,0.093,21.50537634408602,6,prd
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,riffle,surber,MCRA.20190925.SURBER.1,Ostracoda,OSTSP,8,0.093,86.02150537634408,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.8,midges,SYNSP3,3,0.093,32.25806451612903,6,cg
MCRA,2019-09-25,2019,16:21:00,Fall,Fall 2019,pool,surber,MCRA.20190925.SURBER.6,midges,PARSP29,1,0.093,10.75268817204301,6,cg
